timestamp,close
2024-03-15T00:00:00+00:00,55.0036
2024-03-16T00:00:00+00:00,55.2484
2024-03-17T00:00:00+00:00,55.9589
2024-03-18T00:00:00+00:00,56.1244
2024-03-19T00:00:00+00:00,56.1582
2024-03-20T00:00:00+00:00,55.9288
2024-03-21T00:00:00+00:00,55.3595
2024-03-22T00:00:00+00:00,55.2014
2024-03-23T00:00:00+00:00,55.245
2024-03-24T00:00:00+00:00,54.8801
2024-03-25T00:00:00+00:00,55.3839
2024-03-26T00:00:00+00:00,55.3738
2024-03-27T00:00:00+00:00,55.2683
2024-03-28T00:00:00+00:00,54.5733
2024-03-29T00:00:00+00:00,54.9691
2024-03-30T00:00:00+00:00,54.0194
2024-03-31T00:00:00+00:00,54.1948
2024-04-01T00:00:00+00:00,53.1854
2024-04-02T00:00:00+00:00,53.6834
2024-04-03T00:00:00+00:00,54.3589
2024-04-04T00:00:00+00:00,54.0988
2024-04-05T00:00:00+00:00,54.1764
2024-04-06T00:00:00+00:00,53.8183
2024-04-07T00:00:00+00:00,53.8356
2024-04-08T00:00:00+00:00,53.7983
2024-04-09T00:00:00+00:00,53.8257
2024-04-10T00:00:00+00:00,54.3389
2024-04-11T00:00:00+00:00,53.7647
2024-04-12T00:00:00+00:00,53.3764
2024-04-13T00:00:00+00:00,52.4193
2024-04-14T00:00:00+00:00,52.4136
2024-04-15T00:00:00+00:00,51.387
2024-04-16T00:00:00+00:00,52.03
2024-04-17T00:00:00+00:00,50.994
2024-04-18T00:00:00+00:00,51.7919
2024-04-19T00:00:00+00:00,52.7874
2024-04-20T00:00:00+00:00,52.9241
2024-04-21T00:00:00+00:00,52.6809
2024-04-22T00:00:00+00:00,52.8285
2024-04-23T00:00:00+00:00,52.9221
2024-04-24T00:00:00+00:00,53.2338
2024-04-25T00:00:00+00:00,54.1021
2024-04-26T00:00:00+00:00,53.7705
2024-04-27T00:00:00+00:00,53.6835
2024-04-28T00:00:00+00:00,53.9774
2024-04-29T00:00:00+00:00,53.8711
2024-04-30T00:00:00+00:00,53.7977
2024-05-01T00:00:00+00:00,53.4118
2024-05-02T00:00:00+00:00,53.3725
2024-05-03T00:00:00+00:00,53.3682
2024-05-04T00:00:00+00:00,53.3138
2024-05-05T00:00:00+00:00,53.4402
2024-05-06T00:00:00+00:00,53.0434
2024-05-07T00:00:00+00:00,52.6107
2024-05-08T00:00:00+00:00,52.2503
2024-05-09T00:00:00+00:00,52.6065
2024-05-10T00:00:00+00:00,53.1543
2024-05-11T00:00:00+00:00,53.7335
2024-05-12T00:00:00+00:00,53.1188
2024-05-13T00:00:00+00:00,52.6376
2024-05-14T00:00:00+00:00,51.5577
2024-05-15T00:00:00+00:00,51.2459
2024-05-16T00:00:00+00:00,50.9231
2024-05-17T00:00:00+00:00,50.1453
2024-05-18T00:00:00+00:00,50.1603
2024-05-19T00:00:00+00:00,50.7078
2024-05-20T00:00:00+00:00,50.0824
2024-05-21T00:00:00+00:00,50.7878
2024-05-22T00:00:00+00:00,50.7385
2024-05-23T00:00:00+00:00,49.8612
2024-05-24T00:00:00+00:00,50.4065
2024-05-25T00:00:00+00:00,50.3686
2024-05-26T00:00:00+00:00,49.4832
2024-05-27T00:00:00+00:00,48.1728
2024-05-28T00:00:00+00:00,48.6878
2024-05-29T00:00:00+00:00,48.0867
2024-05-30T00:00:00+00:00,48.7263
2024-05-31T00:00:00+00:00,48.7687
2024-06-01T00:00:00+00:00,48.8102
2024-06-02T00:00:00+00:00,48.5053
2024-06-03T00:00:00+00:00,48.4273
2024-06-04T00:00:00+00:00,48.3412
2024-06-05T00:00:00+00:00,48.2743
2024-06-06T00:00:00+00:00,48.6
2024-06-07T00:00:00+00:00,47.6322
2024-06-08T00:00:00+00:00,47.2269
2024-06-09T00:00:00+00:00,47.1709
2024-06-10T00:00:00+00:00,47.8265
2024-06-11T00:00:00+00:00,47.0865
2024-06-12T00:00:00+00:00,46.8772
2024-06-13T00:00:00+00:00,46.751
2024-06-14T00:00:00+00:00,47.383
2024-06-15T00:00:00+00:00,47.1136
2024-06-16T00:00:00+00:00,47.0192
2024-06-17T00:00:00+00:00,47.7136
2024-06-18T00:00:00+00:00,48.1205
2024-06-19T00:00:00+00:00,48.2151
2024-06-20T00:00:00+00:00,47.7171
2024-06-21T00:00:00+00:00,47.7037
2024-06-22T00:00:00+00:00,47.7695
2024-06-23T00:00:00+00:00,47.2485
2024-06-24T00:00:00+00:00,46.5567
2024-06-25T00:00:00+00:00,46.8338
2024-06-26T00:00:00+00:00,47.3564
2024-06-27T00:00:00+00:00,47.0831
2024-06-28T00:00:00+00:00,47.6713
