timestamp,close
2024-02-29T00:00:00+00:00,1.120933
2024-03-01T00:00:00+00:00,1.12338
2024-03-02T00:00:00+00:00,1.126174
2024-03-03T00:00:00+00:00,1.128351
2024-03-04T00:00:00+00:00,1.130428
2024-03-05T00:00:00+00:00,1.121286
2024-03-06T00:00:00+00:00,1.120951
2024-03-07T00:00:00+00:00,1.132317
2024-03-08T00:00:00+00:00,1.13002
2024-03-09T00:00:00+00:00,1.128761
2024-03-10T00:00:00+00:00,1.138923
2024-03-11T00:00:00+00:00,1.134032
2024-03-12T00:00:00+00:00,1.129823
2024-03-13T00:00:00+00:00,1.13232
2024-03-14T00:00:00+00:00,1.131165
2024-03-15T00:00:00+00:00,1.137492
2024-03-16T00:00:00+00:00,1.137436
2024-03-17T00:00:00+00:00,1.140359
2024-03-18T00:00:00+00:00,1.136251
2024-03-19T00:00:00+00:00,1.139255
2024-03-20T00:00:00+00:00,1.135464
2024-03-21T00:00:00+00:00,1.123994
2024-03-22T00:00:00+00:00,1.131689
2024-03-23T00:00:00+00:00,1.129774
2024-03-24T00:00:00+00:00,1.137484
2024-03-25T00:00:00+00:00,1.154202
2024-03-26T00:00:00+00:00,1.155801
2024-03-27T00:00:00+00:00,1.163388
2024-03-28T00:00:00+00:00,1.165577
2024-03-29T00:00:00+00:00,1.154341
2024-03-30T00:00:00+00:00,1.15386
2024-03-31T00:00:00+00:00,1.147767
2024-04-01T00:00:00+00:00,1.149639
2024-04-02T00:00:00+00:00,1.1487
2024-04-03T00:00:00+00:00,1.145404
2024-04-04T00:00:00+00:00,1.134577
2024-04-05T00:00:00+00:00,1.132761
2024-04-06T00:00:00+00:00,1.141333
2024-04-07T00:00:00+00:00,1.138358
2024-04-08T00:00:00+00:00,1.137707
2024-04-09T00:00:00+00:00,1.142392
2024-04-10T00:00:00+00:00,1.145704
2024-04-11T00:00:00+00:00,1.147753
2024-04-12T00:00:00+00:00,1.150539
2024-04-13T00:00:00+00:00,1.148444
2024-04-14T00:00:00+00:00,1.150333
2024-04-15T00:00:00+00:00,1.154126
2024-04-16T00:00:00+00:00,1.163065
2024-04-17T00:00:00+00:00,1.153401
2024-04-18T00:00:00+00:00,1.147607
2024-04-19T00:00:00+00:00,1.138057
2024-04-20T00:00:00+00:00,1.138513
2024-04-21T00:00:00+00:00,1.131291
2024-04-22T00:00:00+00:00,1.127044
2024-04-23T00:00:00+00:00,1.123479
2024-04-24T00:00:00+00:00,1.118638
2024-04-25T00:00:00+00:00,1.117675
2024-04-26T00:00:00+00:00,1.123697
2024-04-27T00:00:00+00:00,1.122637
2024-04-28T00:00:00+00:00,1.126314
2024-04-29T00:00:00+00:00,1.129529
2024-04-30T00:00:00+00:00,1.124677
2024-05-01T00:00:00+00:00,1.12885
2024-05-02T00:00:00+00:00,1.140087
2024-05-03T00:00:00+00:00,1.138016
2024-05-04T00:00:00+00:00,1.136596
2024-05-05T00:00:00+00:00,1.132583
2024-05-06T00:00:00+00:00,1.131611
2024-05-07T00:00:00+00:00,1.136205
2024-05-08T00:00:00+00:00,1.139664
2024-05-09T00:00:00+00:00,1.136728
2024-05-10T00:00:00+00:00,1.13456
2024-05-11T00:00:00+00:00,1.134382
2024-05-12T00:00:00+00:00,1.13104
2024-05-13T00:00:00+00:00,1.13208
2024-05-14T00:00:00+00:00,1.132756
2024-05-15T00:00:00+00:00,1.135617
2024-05-16T00:00:00+00:00,1.138896
2024-05-17T00:00:00+00:00,1.135543
2024-05-18T00:00:00+00:00,1.135528
2024-05-19T00:00:00+00:00,1.133754
2024-05-20T00:00:00+00:00,1.136195
2024-05-21T00:00:00+00:00,1.136127
2024-05-22T00:00:00+00:00,1.135979
2024-05-23T00:00:00+00:00,1.139045
2024-05-24T00:00:00+00:00,1.137251
2024-05-25T00:00:00+00:00,1.146764
2024-05-26T00:00:00+00:00,1.139212
2024-05-27T00:00:00+00:00,1.132107
2024-05-28T00:00:00+00:00,1.130774
2024-05-29T00:00:00+00:00,1.125071
2024-05-30T00:00:00+00:00,1.121055
2024-05-31T00:00:00+00:00,1.127989
2024-06-01T00:00:00+00:00,1.124999
2024-06-02T00:00:00+00:00,1.126733
2024-06-03T00:00:00+00:00,1.123908
2024-06-04T00:00:00+00:00,1.131369
2024-06-05T00:00:00+00:00,1.125963
2024-06-06T00:00:00+00:00,1.127508
2024-06-07T00:00:00+00:00,1.120679
2024-06-08T00:00:00+00:00,1.11384
2024-06-09T00:00:00+00:00,1.108684
2024-06-10T00:00:00+00:00,1.098668
2024-06-11T00:00:00+00:00,1.091998
2024-06-12T00:00:00+00:00,1.095307
2024-06-13T00:00:00+00:00,1.091277
2024-06-14T00:00:00+00:00,1.092835
2024-06-15T00:00:00+00:00,1.091858
2024-06-16T00:00:00+00:00,1.095709
2024-06-17T00:00:00+00:00,1.099244
2024-06-18T00:00:00+00:00,1.10064
2024-06-19T00:00:00+00:00,1.100868
2024-06-20T00:00:00+00:00,1.091316
2024-06-21T00:00:00+00:00,1.097391
2024-06-22T00:00:00+00:00,1.09729
2024-06-23T00:00:00+00:00,1.092348
2024-06-24T00:00:00+00:00,1.091223
2024-06-25T00:00:00+00:00,1.096363
2024-06-26T00:00:00+00:00,1.094916
2024-06-27T00:00:00+00:00,1.098224
2024-06-28T00:00:00+00:00,1.095696
